way_id,highway,name,oneway,maxspeed_kmh,node_refs
761374118,residential,,no,25,6769046933 10802451800 7113492819 10802451799 10802451798 7113492818 10802451797 10802451796 7113492817 8808172410 7113492816 10802451789 7113492815 9427277320 3054952714 9427237412 10802451788 10802451787 10802451786 7113492814 10802451785 10802502871 7113492813 10802451784 7113492812 9427245101 10802502876 9427277156 10802451783 10802451782 9427275082 7113492811 10802451781 10802451780 7113492810 10802451779 10802451778 8790949608 7113492809 10802451777 10802451776 10802451775 10802451774 7113492808 10802451773 10802451772 3054952979 7113492807 10802325538 10802325537 3054953057 3054953067
761374119,residential,,no,25,7113492823 10819411505 7113492822 10819411506 10819385204 7113492821 10819385201 10819385203 10819385202 7113492820
761374120,residential,,no,25,3054952956 10802325314 10802325316 10802325315 7113492829 7113492828
761374121,residential,,no,25,7113492832 10802325202 10802325203 7113492831
761374122,residential,,no,25,7113492835 10802325207 10802325208 10802325209 7113492834 10802325210 10802325211 7113492833
761374123,residential,,no,25,7113492837 10802325218 3054952854 10802325215 10802325216 10802325217 7113492836
761374124,residential,,no,25,10802325258 10802325257 7113492838 10802325219 10802325220 10802325221 10802325222 2476500655
761374125,residential,,no,25,7113492842 7113492841 10802325256 10802325255 10802325254 7113492840 10802325253 7113492839
761374126,residential,,no,25,7113492854 10802325499 10802325500 7113492853 10802325501 7113492852 10802325502 10802325503 7113492851 10802325504 10802325505 10802325506 7113492850 10802325507 7113492849 10802325508 7113492848 10802325509 7113492847 10802325510 10802325511 10802325512 10802325513 7113492846 10802325514 7113492845 7113492844 7113492843 10802325456 2476500664
761384837,residential,улица Алатау,no,25,3054953079 3054953066 3054953034 3054953011 3054952990 3054952981
761384838,residential,улица Алатау,no,25,5846469314 3054953160 3054953140 10821735677 10821735676 10821735675 3054953109 3054953082 10821735674 3054953055 3054953012 10821735673 10821735672 3054952968
761384839,residential,,no,25,3054953246 3054953243
761384840,residential,улица Ермек,no,25,7113590444 10802502926 7113590443 7113590442 10802502925 7113590441 10802502924 10802502923 10802502922 3054953088
761384841,residential,СТ Рассвет МВД,no,25,2476500634 10802325429 10802325430 10802325431 2476500636 10802325432 2476500639 10802325433 10802325434 2476500641 10802325435 10802325436 10802325437 10802325438 2476500642 10802325439 2476500645 10802325440 10802325441 2476500647 10802325442 10802325443 10802325444 2476500650 10802325445 2476500654 10802325446 10802325447 2476500657 10802325448 10802325449 10802325450 2476500660 10802325451 2476500664
761384842,residential,СТ Школа 39,no,25,2476500664 10802325478 10802325479 2476500670 10802325494 10802325480 10802325481 2476500671 10802325495 10802325482 2476500673 10802325483 10802325484 2476500674 10802325485 3054953001 2476500677 10802325497 10802325498 2476500678 7113492854 10802325515 10802325516 2476500679 10802325517 10802325518 2476500681 2476500682 2476500683 2476500684 10802325519 10802052078
761384843,residential,,no,25,7113590451 10802129157 10802129156 10802129155 7113590450 10802129154 10802129153 10802129152 7113590449 10802129150 10802129149 10802129148 10802129147 7113590448 10802129146 10802129145 10802129144 10802129143 10240131218 7113590447 10802129137 10802129136 10802129134 10802129135 6768461634
761851253,residential,,no,25,2825019037 7118148107
761851958,residential,,no,25,2476628816 6769193169 7118150715
761851959,residential,улица Толебекова,no,25,7118150715 7118150707 7118150708 7118150710 7118150709 7118150714 7118150713 7118150712 7118150711 7118150706 3246941663
766149560,residential,улица Сергазина,no,25,7155605520 3793120800 8567202150 8567171911 8567202029 3793120802
766149561,residential,улица Сергазина,no,25,8567202087 13369374774 4972544831 3793120792
766150658,residential,,no,25,3793120583 3793120585 8567339285 3793120614 6319010208 3793120622 8567339278 3793120628 8567339274 7206237346 3793120636 3793120759 13369257498 3793120767 3793120773
766150659,residential,Сейдолла Бәйтереков көшесі,no,25,3793120031 3793120033 3793120034 8568544591 8568544589 8568508342 8568544587 3793120050 3793120566 3793120568 3793120570 4972544958 6716808306 6208448391
766405292,service,,no,15,7157841946 7157841945
768088142,service,,no,15,7171493937 6433836928 6433836929 6433836930 6433836931 6433836932 6433841524 2817569165
769931531,residential,улица Жана Гасыр,no,25,1888472048 2413555601 2413555608 2413555609
770607406,residential,улица Тамшыбулак,no,25,7192809849 2475221023 2353999063 2353999065 10617033994 2475221025 10617033993
770607407,residential,улица Акмоншак,no,25,7192809850 3056805398 3056805397
770607408,residential,улица Баласаз,no,25,7192809851 2475221019 2475221020 2353999009 2475221021
770607409,residential,улица Зиманова,no,25,7192809852 7113457378 2475221021 2475221025
770609985,residential,улица Камысдала,no,25,7192784576 7192784577 7192784578
770609986,residential,улица Айманова,no,25,7192784579 2449330030
770609987,residential,улица Айманова,no,25,7192784580 2353999074
770612787,residential,улица Алатау,no,25,7192869982 6209088800 6209088799 6209088798 6209088797 6209088796 7480279076 2555498823
771911704,service,,no,15,7206240959 7206240958
771911705,service,,no,15,7206240961 7206240960
771911706,service,,no,15,7206240963 7206240962
771911707,service,,no,15,7206240967 7206240959 7206240961 7206240963 7206240966 7206240965 7206240964
771911708,service,,no,15,7206240969 7206240968
771911709,service,,no,15,7206240971 7206240970
771911710,service,,no,15,7206240973 7206240972
771911711,service,,no,15,7206240975 7206240974
771911712,service,,no,15,7206240977 7206240976
771911713,service,,no,15,7206240979 7206240978
771911714,service,,no,15,7206240981 7206240980
771911715,service,,no,15,7206240984 7206240983 7206240982
771911716,service,,no,15,7206241287 7206241286 7206241285
771911717,service,,no,15,7206241290 12475104350 7206241289 7206241288 7206241292
771911718,service,,no,15,7206241295 12475104523 7206241294 13264393739 7206241293 7206241292 12475104351 7206241291
771911719,service,,no,15,7206241301 12475104118 7206241300 7206241299 7206241298 12475104139 7206241297 7206241296
771911720,footway,,no,5,7206241303 7206241302 4972544050
771914921,service,,no,15,6512488636 7206237346
771915035,residential,Мұқаев көшесі,no,25,7206274905 7206274906 7206274904 7206274903 7206274902 7206274901 7206274900 7206274899
771915060,service,,no,15,7206275004 7206275003
771915954,residential,Дала көшесі,no,25,7206268301 7206377437 7206268300
771919884,residential,,no,25,7206311929 7206311928
771919934,service,,no,15,7206317933 7206317932
771919935,service,,no,15,7206317935 7206317932 7206317939
771919936,service,,no,15,7206317934 7206317935 9353359471 9353312440 7206317936 9353309243 7206317933 7206317937 9352921460 7206317938 7206317939 9356948673 9352942037
771925517,service,,no,15,7206352246 7206352245 7206352244 12296485501 7206352243 7206352242 11055889798 11055889799 7206352241 7206352240
771925578,service,улица Аксай,no,15,1839313576 7206376002 7206376001 7206376000 7206375999 7206375998 7206375997 7206375996 7206375995 7206375994 7206375993
771925935,residential,Көктерек көшесі,no,25,7206377433 6902484120 7206377431 9352966166 9352956400 11025760022 9352956401 9352956402 9352956403
771925936,residential,Дала көшесі,no,25,7206377437 7206377436 11252147959 7206377435 7206377434
771925937,residential,,no,25,7206377439 7206377438
771925938,residential,,no,25,1842586654 7206377443 11252147960 7206377442 7206377441 7206377440
771925939,residential,Дала көшесі,no,25,1842586573 7206377439 1842586413 1842585966 7206377446 11252147962 7206377445 7206377444 11399700435 11399700434 2825018869
771926419,secondary_link,,no,30,6013275508 7206368244
771927044,steps,,no,2,7206351522 6019001317
771927045,steps,,no,2,7206351523 6019001316
772191939,residential,,no,25,7208794019 7208794018 7208794017 11252147956 11252147943 11252147955 11252147954 11252147953 11252147952 11252147946 11252147947 11252147948 11252147944 11252147945 11252147951 11252147949 11278133212
772236389,service,,no,15,7209216728 11007967474 11007967475 11007967476 7209216727 11007967477 11007967478 7209216726 11007967479 7209216725
774605714,service,,no,15,7227059853 7227059852 7227059851 7227059850
774605721,service,,no,15,7227068688 7227059877 7227068687 7227068686 7227068685 7227059884 7227059883 7227059882 7227059881 7227059880 7227059878 7227059879
774605981,service,улица Красная,no,15,7227070280 7227070279 7227070278 9422069937 9422069938 7227070277 7227070276 9422069939 7227070275 7227070274 7227070273 7227070272
774607024,service,,no,15,7227078295 7227078294
774607025,service,,no,15,8659331877 7227078296
774613566,unclassified,,no,30,7227122214 7227122213 2340223851
774613593,unclassified,,no,30,7227138323 11428792772 11428792771 11428792770 7227138322 7227138321 11428792773 7227138320 11428792769 7227138319
774613639,unclassified,,no,30,5029131145 11428792849 11428792848 11428792847 7227138509 7227138508 7227138507 11428792845 10578245015 11435107478 7227138506 11428792846 7227138505
774613851,tertiary,,no,40,7227139360 7227139359
774613852,unclassified,,no,30,7227139363 12025183887 12025183886 12025183885 12025183884 7227139362 12025183883 12025183882 12025183881 12025183880 12025183879 12025183878 12025183877 12025183876 7227139361 12064344617 12064344618
774613853,unclassified,,no,30,7227139365 7227139363 12057148344 7227139364
774613857,service,,no,15,2386222637 12025183835 7227139381
774969103,residential,Колхозный переулок,no,25,299436767 299443049 12053292468 299436755 7230200510 7230200511
775007112,residential,,no,25,7230543657 11306113224 2449372690
775426490,residential,,no,25,7234312460 7234312459 11002059478 7234312458 2493184605
775426491,residential,,no,25,7234312463 7234312462 7234312461
778147579,tertiary,улица Жибек Жолы,no,40,1282397164 13006122074 13006122066 13006122204 10080440807 5209596922 9603001995 9603001996 9603001997 9603001998 9603001999 2673405466
780875000,tertiary,улица Аханова,no,40,3793120780 3793120765 3793120757 3793120655 3793120638 3793120631 3793120624 8569043592 3793120618 3793120616 3793120615 3793120608 3793120598
780875001,residential,улица Жандилдина,no,25,7291215474 7291215475
780875002,residential,,no,25,3793120822 3793120823 3793120824 4972544830 12899119223 4972544829 4972544828 4972544827 12899119224 4778560191 10010572623
784130845,residential,,no,25,7324757124 7324757125 7324757126
784133391,residential,,no,25,7324753474 7324753475
789322258,residential,,no,25,7380370752 7380370753
789334524,residential,,no,25,7380442439 7380442440
789935167,residential,,no,25,7385503565 7385503566
793862518,residential,улица Анет баба,no,25,7425834874 1238580006 1238579990
793871566,residential,,no,25,299437124 2821704882 10859166901 3182294861 299437141
793871567,residential,,no,25,7425937779 3292608682 2821704876 7425834874
793871568,residential,улица Токпанова,no,25,1238580009 11303784241 11303784242 11303784243 11303784234 11303784239 11077351393 1238579985 11303784235 11303784236 11303784238 11303784237 2821704875 7425937779
793914220,residential,улица Каргалинская,no,25,7426419880 13635174554 299441986
793914221,residential,,no,25,7426419882 11336010109 7426419883 11336010107 7426419884
793914222,residential,,no,25,7426428585 7426428586 7426428587 11336010108 7426419882 7426428588
793918544,service,,no,15,7426453759 7426453760
794215584,residential,Шанин көшесі,no,25,7428185159 11258360892 7428185160 7908369194 7428185161 7908369196 7908369195 7428185163 3182294866 7428185164 7428185165 7428185166 7428185167 7428185168 7428185169 10569440729
794389347,residential,,no,25,7430037319 7430037320
794748797,residential,,no,25,7433466909 294985207
794821691,residential,,no,25,7434214712 294984666
795128402,residential,улица Каргалинская,no,25,1020210094 10268085405 2302167737 2302167736 294984261 2302167745 11335978451 11335978450 2495239652 294984392 296047693 1940072348
795214889,residential,улица Терме,no,25,295867246 294981189 294989003 294981190 294984072 294989005 296042644 294989007 294981191
795281834,service,,no,15,7438371346 7438371347 11252168306 11252168305 7438371348
795285546,service,,no,15,7438410552 7438410554 7438410553
795285547,service,,no,15,7438410554 7438410555
795288851,residential,улица Айтбаева,no,25,10209096116 7438481585 7438481586 7438481587 7438481588
795873550,residential,,no,25,7444117134 7444117135 11252126133 11252126134 7444117136
796444523,residential,,no,25,7448589988 12488800492 7448589989
796444524,residential,,no,25,7448589990 7448589991
